TIME;GEO;GEO_LABEL;MED_AGE_MOTHER;TOT_FER_RT;NET_MIGRAT_RT;BIRTH_RT;DEATH_RT;INF_MORT_RT;GDP_HAB_INDEX;EDU_LOW;EDU_HIGH;MED_AGE_MOTHER_DIFF;TOT_FER_RT_DIFF;NET_MIGRAT_RT_DIFF;BIRTH_RT_DIFF;DEATH_RT_DIFF;INF_MORT_RT_DIFF;GDP_HAB_INDEX_DIFF;EDU_LOW_DIFF;EDU_HIGH_DIFF;MIG_CHANGE
2003;RO42;Vest;26;1.17;-0.4;8.9;12.9;15.6;12;17.2;6.4;0.1;0.02;-1.1;0.2;0.2;-1.5;1;2.2;-1.1;LOWER
2004;RO42;Vest;26.4;1.22;-0.5;9.3;12.9;16.7;14;15;10.3;0.4;0.05;-0.1;0.4;0;1.1;2;-2.2;3.9;HIGHER
2005;RO42;Vest;26.8;1.24;0.5;9.4;13;13.9;17;16.9;10.1;0.4;0.02;1;0.1;0.1;-2.8;3;1.9;-0.2;HIGHER
2006;RO42;Vest;26.9;1.24;2.1;9.5;12.9;12.4;21;19.4;11.1;0.1;0;1.6;0.1;-0.1;-1.5;4;2.5;1;HIGHER
2007;RO42;Vest;27.2;1.2;3;9.2;12.1;12.2;25;19.2;14.4;0.3;-0.04;0.9;-0.3;-0.8;-0.2;4;-0.2;3.3;LOWER
2008;RO42;Vest;27.3;1.26;1.4;9.6;12.1;11.4;29;17.3;18.3;0.1;0.06;-1.6;0.4;0;-0.8;4;-1.9;3.9;LOWER
2009;RO42;Vest;27.5;1.26;0.3;9.5;12.4;10.6;26;20.1;18.1;0.2;0;-1.1;-0.1;0.3;-0.8;-3;2.8;-0.2;HIGHER
2010;RO42;Vest;27.7;1.22;0.5;9.1;12.6;10.4;26;18.3;17.3;0.2;-0.04;0.2;-0.4;0.2;-0.2;0;-1.8;-0.8;LOWER
2011;RO42;Vest;27.7;1.21;0.4;8.5;12.2;8.9;26;17;18.5;0;-0.01;-0.1;-0.6;-0.4;-1.5;0;-1.3;1.2;HIGHER
2012;RO42;Vest;27.7;1.33;1.6;9.1;12.6;9.1;26;16.2;19.9;0;0.12;1.2;0.6;0.4;0.2;0;-0.8;1.4;LOWER
2013;RO42;Vest;28;1.27;0.2;8.6;12.5;8.4;28;17.3;21.4;0.3;-0.06;-1.4;-0.5;-0.1;-0.7;2;1.1;1.5;LOWER
2014;RO42;Vest;28.1;1.39;0.1;9.3;12.8;7.6;28;15.3;21.4;0.1;0.12;-0.1;0.7;0.3;-0.8;0;-2;0;LOWER
2015;RO42;Vest;28.4;1.47;-1.4;9.7;13.5;7.4;29;16.6;23.2;0.3;0.08;-1.5;0.4;0.7;-0.2;1;1.3;1.8;LOWER
2016;RO42;Vest;28.6;1.51;-2.3;10.1;13.1;6.4;31;16;22.7;0.2;0.04;-0.9;0.4;-0.4;-1;2;-0.6;-0.5;HIGHER
2017;RO42;Vest;28.9;1.53;-0.7;9.8;13.6;7.3;34;15.9;24.5;0.3;0.02;1.6;-0.3;0.5;0.9;3;-0.1;1.8;UNKNOWN
2000;RS;Serbia;0;0;0.9;9.8;13.8;10.6;0;0;0;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;Y2K
2001;RS;Serbia;0;0;2.4;10.5;13.2;10.2;0;0;0;NAN;NAN;1.5;0.7;-0.6;-0.4;NAN;NAN;NAN;LOWER
2002;RS;Serbia;0;0;1.8;10.4;13.7;10.1;0;0;0;NAN;NAN;-0.6;-0.1;0.5;-0.1;NAN;NAN;NAN;LOWER
2003;RS;Serbia;0;0;0.6;10.6;13.9;9;0;0;0;NAN;NAN;-1.2;0.2;0.2;-1.1;NAN;NAN;NAN;HIGHER
2004;RS;Serbia;0;0;1.6;10.5;14;8.1;0;0;0;NAN;NAN;1;-0.1;0.1;-0.9;NAN;NAN;NAN;LOWER
2005;RS;Serbia;0;0;0.5;9.7;14.3;8;0;0;0;NAN;NAN;-1.1;-0.8;0.3;-0.1;NAN;NAN;NAN;LOWER
2006;RS;Serbia;0;0;0.5;9.6;13.9;7.4;0;0;0;NAN;NAN;0;-0.1;-0.4;-0.6;NAN;NAN;NAN;LOWER
2007;RS;Serbia;0;0;0.3;9.2;13.9;7.1;0;0;0;NAN;NAN;-0.2;-0.4;0;-0.3;NAN;NAN;NAN;HIGHER
2008;RS;Serbia;0;0;0.4;9.4;14;6.7;0;0;0;NAN;NAN;0.1;0.2;0.1;-0.4;NAN;NAN;NAN;HIGHER
2009;RS;Serbia;0;0;0.7;9.6;14.2;7;0;0;0;NAN;NAN;0.3;0.2;0.2;0.3;NAN;NAN;NAN;LOWER
2010;RS;Serbia;0;0;0.6;9.4;14.2;6.7;0;16.2;20.5;NAN;NAN;-0.1;-0.2;0;-0.3;NAN;NAN;NAN;LOWER
2011;RS;Serbia;0;0;0.3;9.1;14.2;6.3;0;17.6;20.7;NAN;NAN;-0.3;-0.3;0;-0.4;NAN;1.4;0.2;LOWER
2012;RS;Serbia;0;0;0;9.3;14.2;6.2;18;15.6;24.6;NAN;NAN;-0.3;0.2;0;-0.1;NAN;-2;3.9;LOWER
2013;RS;Serbia;29.1;1.43;0;9.2;14;6.3;19;15.7;25.4;NAN;NAN;NAN;-0.1;-0.2;0.1;1;0.1;0.8;HIGHER
2014;RS;Serbia;29.3;1.46;0.3;9.3;14.2;5.7;18;12.7;27.1;0.2;0.03;NAN;0.1;0.2;-0.6;-1;-3;1.7;LOWER
2015;RS;Serbia;29.5;1.46;0;9.3;14.6;5.3;17;11.5;28.9;0.2;0;-0.3;0;0.4;-0.4;-1;-1.2;1.8;LOWER
2016;RS;Serbia;29.6;1.46;0;9.2;14.3;5.4;18;12.1;29.9;0.1;0;NAN;-0.1;-0.3;0.1;1;0.6;1;LOWER
2017;RS;Serbia;29.8;1.49;0;9.2;14.8;4.7;19;12.7;31.4;0.2;0.03;NAN;0;0.5;-0.7;1;0.6;1.5;UNKNOWN
2017;RS1;Srbija - sever;30.7;1.5;2;10;13.9;4.2;25;10.6;36.4;0.2;NAN;NAN;NAN;NAN;NAN;1;0.4;2.1;UNKNOWN
2017;RS11;Beogradski region;31.6;1.48;3.8;10.7;12.9;4.1;31;6.9;45.6;0.2;NAN;NAN;NAN;NAN;NAN;1;0.9;4.1;UNKNOWN
2017;RS12;Region Vojvodine;29.7;1.51;0.4;9.4;14.8;4.4;18;14.3;27.1;0.2;NAN;NAN;NAN;NAN;NAN;0;-0.1;0.1;UNKNOWN
2017;RS2;Srbija - jug;28.7;1.45;-2.1;8.5;15.7;5.3;12;15.4;25.3;0.2;NAN;NAN;NAN;NAN;NAN;0;0.9;0.8;UNKNOWN
2017;RS21;Region Sumadije i Zapadne Srbije;29;1.48;-2.1;8.6;15.1;4.9;13;14.9;24.2;0.3;NAN;NAN;NAN;NAN;NAN;1;-0.1;2.6;UNKNOWN
2017;RS22;Region Juzne i Istocne Srbije;28.3;1.42;-2;8.3;16.4;5.7;12;16.1;26.7;0;NAN;NAN;NAN;NAN;NAN;1;2.4;-1.7;UNKNOWN
2000;SE;Sweden;30;1.54;2.7;10.2;10.5;3.4;160;12.4;31.8;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;Y2K
2001;SE;Sweden;30.3;1.57;3.2;10.3;10.5;3.7;146;9.5;26.6;0.3;0.03;0.5;0.1;0;0.3;-14;-2.9;-5.2;HIGHER
2002;SE;Sweden;30.4;1.65;3.5;10.7;10.6;3.3;148;9;28.3;0.1;0.08;0.3;0.4;0.1;-0.4;2;-0.5;1.7;LOWER
2003;SE;Sweden;30.6;1.71;3.2;11.1;10.4;3.1;152;9.1;31;0.2;0.06;-0.3;0.4;-0.2;-0.2;4;0.1;2.7;LOWER
2004;SE;Sweden;30.8;1.75;2.8;11.2;10.1;3.1;152;8.6;33.9;0.2;0.04;-0.4;0.1;-0.3;0;0;-0.5;2.9;HIGHER
2005;SE;Sweden;30.9;1.77;3;11.2;10.2;2.4;148;8.5;37.6;0.1;0.02;0.2;0;0.1;-0.7;-4;-0.1;3.7;HIGHER
2006;SE;Sweden;31;1.85;5.6;11.7;10;2.8;149;11.7;39.5;0.1;0.08;2.6;0.5;-0.2;0.4;1;3.2;1.9;HIGHER
2007;SE;Sweden;31.1;1.88;5.9;11.7;10;2.5;150;10.9;41;0.1;0.03;0.3;0;0;-0.3;1;-0.8;1.5;HIGHER
2008;SE;Sweden;30.9;1.91;6;11.9;9.9;2.5;146;11;42;-0.2;0.03;0.1;0.2;-0.1;0;-4;0.1;1;HIGHER
2009;SE;Sweden;30.9;1.94;6.7;12;9.7;2.5;136;12.2;43.9;0;0.03;0.7;0.1;-0.2;0;-10;1.2;1.9;LOWER
2010;SE;Sweden;30.9;1.98;5.3;12.3;9.6;2.5;155;12.9;45.3;0;0.04;-1.4;0.3;-0.1;0;19;0.7;1.4;LOWER
2011;SE;Sweden;30.9;1.9;4.8;11.8;9.5;2.1;164;13.4;46.8;0;-0.08;-0.5;-0.5;-0.1;-0.4;9;0.5;1.5;HIGHER
2012;SE;Sweden;30.9;1.91;5.4;11.9;9.7;2.6;167;13.7;47.9;0;0.01;0.6;0.1;0.2;0.5;3;0.3;1.1;HIGHER
2013;SE;Sweden;30.8;1.89;6.9;11.8;9.4;2.7;169;13.8;48.3;-0.1;-0.02;1.5;-0.1;-0.3;0.1;2;0.1;0.4;HIGHER
2014;SE;Sweden;30.8;1.88;7.9;11.9;9.2;2.2;161;13.6;49.9;0;-0.01;1;0.1;-0.2;-0.5;-8;-0.2;1.6;HIGHER
2015;SE;Sweden;30.7;1.85;8.1;11.7;9.3;2.5;158;13;50.2;-0.1;-0.03;0.2;-0.2;0.1;0.3;-3;-0.6;0.3;HIGHER
2016;SE;Sweden;30.7;1.85;11.9;11.8;9.2;2.5;160;12.3;51;0;0;3.8;0.1;-0.1;0;2;-0.7;0.8;LOWER
2017;SE;Sweden;30.8;1.78;10.1;11.5;9.1;2.4;157;12.5;51.3;0.1;-0.07;-1.8;-0.3;-0.1;-0.1;-3;0.2;0.3;UNKNOWN
2000;SE1;Östra Sverige;30.5;1.54;5;11.1;9.5;3.4;186;10.6;35.7;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;Y2K
2001;SE1;Östra Sverige;30.7;1.56;4.6;11.2;9.5;3.6;168;9.5;30.5;0.2;0.02;-0.4;0.1;0;0.2;-18;-1.1;-5.2;LOWER
2002;SE1;Östra Sverige;30.9;1.65;3.1;11.8;9.6;3.4;170;8.8;33.2;0.2;0.09;-1.5;0.6;0.1;-0.2;2;-0.7;2.7;LOWER
2003;SE1;Östra Sverige;31.1;1.72;2.2;12.2;9.4;2.9;174;8.8;36.4;0.2;0.07;-0.9;0.4;-0.2;-0.5;4;0;3.2;LOWER
2004;SE1;Östra Sverige;31.3;1.76;1.7;12.4;9.2;2.7;175;8.8;38.3;0.2;0.04;-0.5;0.2;-0.2;-0.2;1;0;1.9;HIGHER
2005;SE1;Östra Sverige;31.4;1.78;2.9;12.3;9.1;2.5;172;9;42.1;0.1;0.02;1.2;-0.1;-0.1;-0.2;-3;0.2;3.8;HIGHER
2006;SE1;Östra Sverige;31.6;1.86;6.4;12.7;9;2.7;172;11.1;43.4;0.2;0.08;3.5;0.4;-0.1;0.2;0;2.1;1.3;HIGHER
2007;SE1;Östra Sverige;31.6;1.89;8.2;12.8;9.1;2.3;173;10.2;44.9;0;0.03;1.8;0.1;0.1;-0.4;1;-0.9;1.5;LOWER
2008;SE1;Östra Sverige;31.5;1.92;8.2;12.9;8.9;2.6;168;10.2;46.9;-0.1;0.03;0;0.1;-0.2;0.3;-5;0;2;HIGHER
2009;SE1;Östra Sverige;31.5;1.93;9.9;13;8.7;2.5;161;11.5;47.1;0;0.01;1.7;0.1;-0.2;-0.1;-7;1.3;0.2;LOWER
2010;SE1;Östra Sverige;31.5;1.98;8.1;13.3;8.5;2.3;180;12.8;49.3;0;0.05;-1.8;0.3;-0.2;-0.2;19;1.3;2.2;HIGHER
2011;SE1;Östra Sverige;31.5;1.89;8.4;12.7;8.5;1.9;192;12.7;52.2;0;-0.09;0.3;-0.6;0;-0.4;12;-0.1;2.9;LOWER
2012;SE1;Östra Sverige;31.5;1.9;8.4;12.8;8.4;2.4;197;13;52.9;0;0.01;0;0.1;-0.1;0.5;5;0.3;0.7;HIGHER
2013;SE1;Östra Sverige;31.5;1.89;9.2;12.8;8.2;2.7;199;14.8;53;0;-0.01;0.8;0;-0.2;0.3;2;1.8;0.1;LOWER
2014;SE1;Östra Sverige;31.4;1.87;8.9;12.6;8.1;1.9;190;14.2;53.8;-0.1;-0.02;-0.3;-0.2;-0.1;-0.8;-9;-0.6;0.8;LOWER
2015;SE1;Östra Sverige;31.3;1.84;8.8;12.5;8.1;2.2;185;13.4;55;-0.1;-0.03;-0.1;-0.1;0;0.3;-5;-0.8;1.2;HIGHER
2016;SE1;Östra Sverige;31.4;1.82;11.8;12.4;8.1;2.1;187;12.1;56.5;0.1;-0.02;3;-0.1;0;-0.1;2;-1.3;1.5;LOWER
2017;SE1;Östra Sverige;31.5;1.75;11.8;12;8;2.4;182;12.6;56;0.1;-0.07;0;-0.4;-0.1;0.3;-5;0.5;-0.5;UNKNOWN
2000;SE11;Stockholm;31.1;1.53;7.6;12;8.7;3.4;226;11.3;40.6;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;Y2K
2001;SE11;Stockholm;31.3;1.57;4.8;12.4;8.6;3;202;9.7;35.5;0.2;0.04;-2.8;0.4;-0.1;-0.4;-24;-1.6;-5.1;LOWER
2002;SE11;Stockholm;31.5;1.66;1.9;13.1;8.7;2.9;204;8.1;38.5;0.2;0.09;-2.9;0.7;0.1;-0.1;2;-1.6;3;LOWER
2003;SE11;Stockholm;31.6;1.73;0.7;13.5;8.6;2.7;208;9.3;40.8;0.1;0.07;-1.2;0.4;-0.1;-0.2;4;1.2;2.3;HIGHER
2004;SE11;Stockholm;31.9;1.79;0.9;13.8;8.3;2.5;211;9.6;42.9;0.3;0.06;0.2;0.3;-0.3;-0.2;3;0.3;2.1;HIGHER
2005;SE11;Stockholm;32;1.81;3.6;13.7;8.2;2.4;207;8.8;45.9;0.1;0.02;2.7;-0.1;-0.1;-0.1;-4;-0.8;3;HIGHER
2006;SE11;Stockholm;32.1;1.88;8.8;14.2;8.2;2.9;205;10.1;47.5;0.1;0.07;5.2;0.5;0;0.5;-2;1.3;1.6;HIGHER
2007;SE11;Stockholm;32.2;1.9;10.2;14.2;8.2;2.2;207;9.9;48.7;0.1;0.02;1.4;0;0;-0.7;2;-0.2;1.2;LOWER
2008;SE11;Stockholm;32.2;1.92;9.8;14.2;7.9;2.5;201;10.1;51.8;0;0.02;-0.4;0;-0.3;0.3;-6;0.2;3.1;HIGHER
2009;SE11;Stockholm;32.2;1.94;12.2;14.3;7.6;1.9;196;11.6;51;0;0.02;2.4;0.1;-0.3;-0.6;-5;1.5;-0.8;LOWER
2010;SE11;Stockholm;32.2;1.98;10.4;14.5;7.7;2.1;214;12;53;0;0.04;-1.8;0.2;0.1;0.2;18;0.4;2;HIGHER
2011;SE11;Stockholm;32.2;1.88;11.6;13.8;7.5;1.7;230;11.9;56.2;0;-0.1;1.2;-0.7;-0.2;-0.4;16;-0.1;3.2;LOWER
2012;SE11;Stockholm;32.2;1.87;10.5;13.7;7.4;2.2;234;11.7;56.4;0;-0.01;-1.1;-0.1;-0.1;0.5;4;-0.2;0.2;LOWER
2013;SE11;Stockholm;32.2;1.88;10.1;13.8;7.1;2.5;236;13.6;56.2;0;0.01;-0.4;0.1;-0.3;0.3;2;1.9;-0.2;LOWER
2014;SE11;Stockholm;32.2;1.84;9.7;13.5;7.2;1.4;227;13.2;58;0;-0.04;-0.4;-0.3;0.1;-1.1;-9;-0.4;1.8;LOWER
2015;SE11;Stockholm;32.1;1.81;9;13.3;7.1;2.1;222;11.9;60.1;-0.1;-0.03;-0.7;-0.2;-0.1;0.7;-5;-1.3;2.1;HIGHER
2016;SE11;Stockholm;32.2;1.78;10.7;13.1;7.1;2;223;10.8;62.1;0.1;-0.03;1.7;-0.2;0;-0.1;1;-1.1;2;HIGHER
2017;SE11;Stockholm;32.3;1.71;11.4;12.6;6.9;2.2;216;11.4;61.9;0.1;-0.07;0.7;-0.5;-0.2;0.2;-7;0.6;-0.2;UNKNOWN
2000;SE12;Östra Mellansverige;29.6;1.55;1.8;9.9;10.5;3.4;138;9.7;29.1;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;Y2K
2001;SE12;Östra Mellansverige;29.7;1.56;4.3;9.8;10.6;4.4;127;9.3;23.3;0.1;0.01;2.5;-0.1;0.1;1;-11;-0.4;-5.8;HIGHER
2002;SE12;Östra Mellansverige;29.8;1.63;4.6;10.2;10.8;4.2;129;10;24.9;0.1;0.07;0.3;0.4;0.2;-0.2;2;0.7;1.6;LOWER
2003;SE12;Östra Mellansverige;30.1;1.7;4;10.6;10.3;3.3;132;8.1;29.7;0.3;0.07;-0.6;0.4;-0.5;-0.9;3;-1.9;4.8;LOWER
2004;SE12;Östra Mellansverige;30.3;1.72;2.7;10.6;10.2;3.1;131;7.6;31.1;0.2;0.02;-1.3;0;-0.1;-0.2;-1;-0.5;1.4;LOWER
2005;SE12;Östra Mellansverige;30.4;1.74;2;10.6;10.3;2.7;128;9.5;35.9;0.1;0.02;-0.7;0;0.1;-0.4;-3;1.9;4.8;HIGHER
2006;SE12;Östra Mellansverige;30.5;1.81;3.4;10.9;10.1;2.5;130;12.5;37.4;0.1;0.07;1.4;0.3;-0.2;-0.2;2;3;1.5;HIGHER
2007;SE12;Östra Mellansverige;30.5;1.86;5.6;11.1;10.2;2.5;130;10.7;38.8;0;0.05;2.2;0.2;0.1;0;0;-1.8;1.4;HIGHER
2008;SE12;Östra Mellansverige;30.4;1.89;6.1;11.3;10.2;2.9;126;10.4;38.9;-0.1;0.03;0.5;0.2;0;0.4;-4;-0.3;0.1;HIGHER
2009;SE12;Östra Mellansverige;30.3;1.9;6.9;11.3;10.1;3.4;117;11.3;40.6;-0.1;0.01;0.8;0;-0.1;0.5;-9;0.9;1.7;LOWER
2010;SE12;Östra Mellansverige;30.3;1.96;5;11.7;9.7;2.7;134;14.3;43.2;0;0.06;-1.9;0.4;-0.4;-0.7;17;3;2.6;LOWER
2011;SE12;Östra Mellansverige;30.3;1.89;4.1;11.3;9.8;2.2;143;14;45.4;0;-0.07;-0.9;-0.4;0.1;-0.5;9;-0.3;2.2;HIGHER
2012;SE12;Östra Mellansverige;30.2;1.93;5.7;11.5;9.9;2.8;146;15.3;46.8;-0.1;0.04;1.6;0.2;0.1;0.6;3;1.3;1.4;HIGHER
2013;SE12;Östra Mellansverige;30.2;1.88;8.1;11.3;9.7;3.1;148;16.7;47.6;0;-0.05;2.4;-0.2;-0.2;0.3;2;1.4;0.8;LOWER
2014;SE12;Östra Mellansverige;30;1.88;7.9;11.5;9.3;2.8;139;16.1;45.9;-0.2;0;-0.2;0.2;-0.4;-0.3;-9;-0.6;-1.7;HIGHER
2015;SE12;Östra Mellansverige;30;1.86;8.6;11.4;9.4;2.3;134;15.9;46;0;-0.02;0.7;-0.1;0.1;-0.5;-5;-0.2;0.1;HIGHER
2016;SE12;Östra Mellansverige;30.1;1.86;13.3;11.5;9.5;2.3;137;14.3;46.8;0.1;0;4.7;0.1;0.1;0;3;-1.6;0.8;LOWER
2017;SE12;Östra Mellansverige;30.2;1.8;12.3;11.2;9.4;2.7;136;14.7;46.1;0.1;-0.06;-1;-0.3;-0.1;0.4;-1;0.4;-0.7;UNKNOWN
2000;SE2;Södra Sverige;29.8;1.56;3.7;10;10.7;3;149;15;29.4;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;Y2K
2001;SE2;Södra Sverige;30.1;1.57;4.4;10.1;10.8;3.9;136;10.2;25.4;0.3;0.01;0.7;0.1;0.1;0.9;-13;-4.8;-4;HIGHER
2002;SE2;Södra Sverige;30.2;1.65;5;10.5;10.8;2.9;137;9.5;26.2;0.1;0.08;0.6;0.4;0;-1;1;-0.7;0.8;LOWER
2003;SE2;Södra Sverige;30.4;1.7;4.6;10.7;10.5;3.1;142;9.5;28.3;0.2;0.05;-0.4;0.2;-0.3;0.2;5;0;2.1;LOWER
2004;SE2;Södra Sverige;30.5;1.74;4.2;10.9;10.2;3.5;140;8.4;32.4;0.1;0.04;-0.4;0.2;-0.3;0.4;-2;-1.1;4.1;LOWER
2005;SE2;Södra Sverige;30.6;1.76;3.9;11;10.3;2.5;135;7.7;34.9;0.1;0.02;-0.3;0.1;0.1;-1;-5;-0.7;2.5;HIGHER
2006;SE2;Södra Sverige;30.7;1.85;6.5;11.5;10.2;2.6;138;11.9;37.8;0.1;0.09;2.6;0.5;-0.1;0.1;3;4.2;2.9;LOWER
2007;SE2;Södra Sverige;30.7;1.88;6.2;11.6;10.2;2.6;139;11.1;40.4;0;0.03;-0.3;0.1;0;0;1;-0.8;2.6;LOWER
2008;SE2;Södra Sverige;30.6;1.9;6.2;11.7;10.1;2.5;135;11.8;40.1;-0.1;0.02;0;0.1;-0.1;-0.1;-4;0.7;-0.3;LOWER
2009;SE2;Södra Sverige;30.6;1.95;6.1;11.9;9.8;2.6;122;12.1;43.7;0;0.05;-0.1;0.2;-0.3;0.1;-13;0.3;3.6;LOWER
2010;SE2;Södra Sverige;30.6;2;4.5;12.3;9.9;2.7;139;12.9;44.8;0;0.05;-1.6;0.4;0.1;0.1;17;0.8;1.1;LOWER
2011;SE2;Södra Sverige;30.6;1.9;3.7;11.7;9.7;2.3;147;13.5;44.7;0;-0.1;-0.8;-0.6;-0.2;-0.4;8;0.6;-0.1;HIGHER
2012;SE2;Södra Sverige;30.5;1.91;4.1;11.8;9.9;2.5;149;14;46.1;-0.1;0.01;0.4;0.1;0.2;0.2;2;0.5;1.4;HIGHER
2013;SE2;Södra Sverige;30.5;1.89;5.8;11.7;9.7;2.6;152;13;46.6;0;-0.02;1.7;-0.1;-0.2;0.1;3;-1;0.5;HIGHER
2014;SE2;Södra Sverige;30.5;1.89;8;11.8;9.4;2.3;145;12.9;49;0;0;2.2;0.1;-0.3;-0.3;-7;-0.1;2.4;HIGHER
2015;SE2;Södra Sverige;30.4;1.85;8.6;11.6;9.4;2.5;143;12.3;48.9;-0.1;-0.04;0.6;-0.2;0;0.2;-2;-0.6;-0.1;HIGHER
2016;SE2;Södra Sverige;30.4;1.87;12.8;11.8;9.4;2.8;145;12.7;48.6;0;0.02;4.2;0.2;0;0.3;2;0.4;-0.3;LOWER
2017;SE2;Södra Sverige;30.5;1.79;10.4;11.4;9.4;2.4;144;12.2;49.6;0.1;-0.08;-2.4;-0.4;0;-0.4;-1;-0.5;1;UNKNOWN
2000;SE21;Småland med öarna;29.5;1.58;0.7;9.3;11.5;4.6;141;0;27.8;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;Y2K
2001;SE21;Småland med öarna;29.7;1.63;1.4;9.4;11.6;5.1;128;12.5;22.2;0.2;0.05;0.7;0.1;0.1;0.5;-13;NAN;-5.6;HIGHER
2002;SE21;Småland med öarna;29.7;1.75;2.1;10;11.5;4.2;130;12.1;21.4;0;0.12;0.7;0.6;-0.1;-0.9;2;-0.4;-0.8;HIGHER
2003;SE21;Småland med öarna;29.9;1.76;3.2;9.9;11.2;3.5;134;10.6;21.5;0.2;0.01;1.1;-0.1;-0.3;-0.7;4;-1.5;0.1;LOWER
2004;SE21;Småland med öarna;30;1.82;2.2;10.2;10.9;3.4;133;8.8;24.5;0.1;0.06;-1;0.3;-0.3;-0.1;-1;-1.8;3;LOWER
2005;SE21;Småland med öarna;30.2;1.82;1.4;10.1;11;2.7;125;8;30.2;0.2;0;-0.8;-0.1;0.1;-0.7;-8;-0.8;5.7;HIGHER
2006;SE21;Småland med öarna;30;1.91;3.5;10.5;11.2;3.5;130;13.8;31.8;-0.2;0.09;2.1;0.4;0.2;0.8;5;5.8;1.6;HIGHER
2007;SE21;Småland med öarna;30.2;1.91;4.3;10.4;10.9;4.1;130;11.5;34.5;0.2;0;0.8;-0.1;-0.3;0.6;0;-2.3;2.7;LOWER
2008;SE21;Småland med öarna;30;1.96;3.2;10.7;10.8;3.4;129;12.7;32.4;-0.2;0.05;-1.1;0.3;-0.1;-0.7;-1;1.2;-2.1;LOWER
2009;SE21;Småland med öarna;29.8;1.99;2.5;10.8;10.5;2.9;113;12.5;34;-0.2;0.03;-0.7;0.1;-0.3;-0.5;-16;-0.2;1.6;LOWER
2010;SE21;Småland med öarna;29.8;2.05;1.4;11.1;10.7;2.4;130;13.1;36.8;0;0.06;-1.1;0.3;0.2;-0.5;17;0.6;2.8;HIGHER
2011;SE21;Småland med öarna;29.8;1.97;1.5;10.8;10.6;3.2;139;17;36.6;0;-0.08;0.1;-0.3;-0.1;0.8;9;3.9;-0.2;HIGHER
2012;SE21;Småland med öarna;29.9;2.01;3.3;11;10.8;2.6;142;14.7;37.5;0.1;0.04;1.8;0.2;0.2;-0.6;3;-2.3;0.9;HIGHER
2013;SE21;Småland med öarna;29.7;1.97;4.1;10.9;10.5;3.1;144;10.3;38.7;-0.2;-0.04;0.8;-0.1;-0.3;0.5;2;-4.4;1.2;HIGHER
2014;SE21;Småland med öarna;29.8;1.99;7.3;11.1;10.1;2.3;136;11.9;40.5;0.1;0.02;3.2;0.2;-0.4;-0.8;-8;1.6;1.8;HIGHER
2015;SE21;Småland med öarna;29.6;1.96;9;11;10.4;2.8;133;11.4;45.7;-0.2;-0.03;1.7;-0.1;0.3;0.5;-3;-0.5;5.2;HIGHER
2016;SE21;Småland med öarna;29.6;1.98;14.6;11.3;10;2.9;136;12.3;43.2;0;0.02;5.6;0.3;-0.4;0.1;3;0.9;-2.5;LOWER
2017;SE21;Småland med öarna;29.8;1.91;10.1;11.1;10.3;2.9;136;11.9;42.3;0.2;-0.07;-4.5;-0.2;0.3;0;0;-0.4;-0.9;UNKNOWN
2000;SE22;Sydsverige;29.9;1.54;5;10.1;10.8;2.7;145;18.4;32.3;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;Y2K
2001;SE22;Sydsverige;30.2;1.53;6.1;10;10.8;3.9;131;11.5;25.1;0.3;-0.01;1.1;-0.1;0;1.2;-14;-6.9;-7.2;HIGHER
2002;SE22;Sydsverige;30.3;1.62;6.8;10.5;10.8;2.6;134;9.1;25.9;0.1;0.09;0.7;0.5;0;-1.3;3;-2.4;0.8;LOWER
2003;SE22;Sydsverige;30.4;1.68;5.5;10.8;10.5;3.1;136;8.2;30.1;0.1;0.06;-1.3;0.3;-0.3;0.5;2;-0.9;4.2;HIGHER
2004;SE22;Sydsverige;30.5;1.7;5.9;10.9;10.2;2.8;134;8.9;32.2;0.1;0.02;0.4;0.1;-0.3;-0.3;-2;0.7;2.1;LOWER
2005;SE22;Sydsverige;30.7;1.74;5.9;11.1;10.3;2.5;131;7.5;37.1;0.2;0.04;0;0.2;0.1;-0.3;-3;-1.4;4.9;HIGHER
2006;SE22;Sydsverige;30.7;1.84;10.2;11.7;10.1;2.1;132;11.1;39.5;0;0.1;4.3;0.6;-0.2;-0.4;1;3.6;2.4;LOWER
2007;SE22;Sydsverige;30.9;1.85;9.7;11.8;10.2;2.7;137;12.1;43.5;0.2;0.01;-0.5;0.1;0.1;0.6;5;1;4;LOWER
2008;SE22;Sydsverige;30.6;1.9;9.5;12.2;10;2.2;128;10.6;44.6;-0.3;0.05;-0.2;0.4;-0.2;-0.5;-9;-1.5;1.1;LOWER
2009;SE22;Sydsverige;30.7;1.92;9.5;12.3;9.7;2.3;117;11;47.2;0.1;0.02;0;0.1;-0.3;0.1;-11;0.4;2.6;LOWER
